D01906	NGC 753
D01907	NGC 782
D01908	NGC 784
D01909	NGC 788
F01094	IC 184
D01910	NGC 812
D01911	NGC 818
D01912	NGC 841
F00019	NGC 834
F01044	NGC 845
D01913	NGC 842
F01095	NGC 829
F00020	NGC 830
D01914	NGC 855
D01915	NGC 864
D01916	NGC 873
D01917	NGC 877
F01064	NGC 870
F01063	NGC 871
F01657	NGC 876
D01918	NGC 881
F01096	IC 219
F00021	NGC 883
D01919	NGC 906
F01045	NGC 898
F01046	NGC 909
F01047	NGC 910
F01048	NGC 911
F01049	NGC 912
F01050	NGC 913
F01051	NGC 914
D01920	NGC 917
D01921	NGC 922
D01922	NGC 930
F01065	NGC 924
F01066	NGC 938
D01923	NGC 935
F01067	IC 1801
D01924	NGC 955
D01925	NGC 958
D01926	NGC 969
F01513	NGC 970
F00023	NGC 974
F00024	NGC 978
D01927	NGC 972
D01928	NGC 976
D01929	NGC 988
D01930	NGC 991
D01931	NGC 1003
D01932	NGC 1015
D01933	NGC 1032
D01934	NGC 1035
F00025	NGC 1047
D01935	NGC 1050
D01936	NGC 1070
D01937	NGC 1085
D01938	NGC 1132
F00028	NGC 1126
D01939	NGC 1137
D01940	NGC 1140
D01941	NGC 1161
F00030	NGC 1160
D01942	NGC 1167
D01943	NGC 1172
F01332	NGC 1181
F01331	NGC 1180
D01944	NGC 1179
D01945	NGC 1184
D01946	NGC 1186
D01947	NGC 1193
D01948	NGC 1199
F00032	NGC 1189
F01333	NGC 1190
F01334	NGC 1191
F01335	NGC 1192
F00031	NGC 1188
D01949	NGC 1209
F01336	NGC 1231
D01950	NGC 1211
D01951	NGC 1218
D01952	NGC 1220
D01953	NGC 1241
F00033	NGC 1242
D01954	NGC 1249
D01955	NGC 1253
D01956	NGC 1285
D01957	NGC 1288
D01958	NGC 1292
D01960	NGC 1324
D01961	NGC 1337
D01962	NGC 1339
D01963	NGC 1341
D01964	NGC 1351
D01965	NGC 1357
D01966	NGC 1359
D01967	NGC 1366
D01968	NGC 1376
D01969	NGC 1393
F00037	NGC 1383
F00038	NGC 1391
F00039	NGC 1394
D01970	NGC 1406
D01972	NGC 1411
D01973	NGC 1415
F01339	NGC 1401
F00042	NGC 1416
D01974	NGC 1417
F01340	IC 344
F00043	NGC 1418
F00044	NGC 1424
D01975	NGC 1421
D01976	NGC 1436
D01977	NGC 1439
D01978	NGC 1440
D01979	NGC 1452
F01341	NGC 1455
D01980	NGC 1461
D01981	NGC 1482
F00047	NGC 1481
D01982	NGC 1484
D01983	NGC 1507
D01984	NGC 1574
D01985	NGC 1589
F00049	NGC 1587
F00050	NGC 1588
D01986	NGC 1620
D01987	NGC 1629
D01988	NGC 1638
D01989	NGC 1642
D01990	NGC 1644
D01991	NGC 1653
F00051	NGC 1654
F01343	IC 2093
D01992	NGC 1666
F00052	NGC 1667
D01993	NGC 1688
D01994	NGC 1698
F00053	NGC 1693
F00054	NGC 1695
F00055	IC 2105
D01995	NGC 1697
F00056	NGC 1696
D01996	NGC 1700
F00057	NGC 1699
D01997	NGC 1703
D01998	NGC 1705
D01999	NGC 1723
F00061	NGC 1721
F00062	NGC 1725
F00063	NGC 1728
D02000	NGC 1732
F00064	NGC 1734
D02001	NGC 1800
D02002	NGC 1832
D02003	NGC 1843
D02004	NGC 1888
F00071	NGC 1889
D02005	NGC 1979
F00072	IC 2138
D02007	NGC 2076
D02008	NGC 2089
D02009	NGC 2090
D02010	NGC 2179
D02011	NGC 2196
D02012	NGC 2206
D02013	NGC 2208
D02014	NGC 2223
D02015	NGC 2245
F00074	NGC 2247
D02016	NGC 2259
D02017	NGC 2263
D02018	NGC 2276
F00075	NGC 2300
F00076	IC 455
D02019	NGC 2283
D02020	NGC 2305
F00079	NGC 2307
D02021	NGC 2325
D02022	NGC 2336
D02023	NGC 2339
D02024	NGC 2341
F00081	NGC 2342
D02025	NGC 2344
D02026	NGC 2347
F00082	IC 2179
D02027	NGC 2368
D02028	NGC 2374
D02029	NGC 2397
D02030	NGC 2401
D02031	NGC 2435
D02032	NGC 2441
D02033	NGC 2460
F00083	IC 2209
D02034	NGC 2487
F00084	NGC 2486
F01346	NGC 2498
F01345	IC 482
D02035	NGC 2493
F00810	NGC 2495
D02036	NGC 2501
D02037	NGC 2513
F01100	NGC 2510
F01101	NGC 2511
D02038	NGC 2523
F00085	NGC 2523B
F01069	NGC 2523C
D02039	NGC 2535
F00087	IC 497
F00086	NGC 2536
D02040	NGC 2543
D02041	NGC 2545
D02042	NGC 2549
D02043	NGC 2551
D02044	NGC 2552
D02045	NGC 2563
F01102	NGC 2560
F00088	NGC 2562
F01103	NGC 2569
F01104	NGC 2570
D02046	NGC 2565
D02047	NGC 2577
D02048	NGC 2580
D02049	NGC 2591
D02050	NGC 2592
F01105	NGC 2594
D02051	NGC 2599
D02052	NGC 2618
D02053	NGC 2619
D02054	NGC 2629
F00089	NGC 2614
F01535	NGC 2630
F01536	NGC 2641
D02055	NGC 2633
F00090	NGC 2634A
F00091	NGC 2634B
D02056	NGC 2649
D02057	NGC 2654
D02058	NGC 2658
D02059	NGC 2663
D02060	NGC 2665
D02061	NGC 2671
D02062	NGC 2701
D02063	NGC 2708
F00092	NGC 2698
F00093	NGC 2699
F01347	NGC 2709
D02064	NGC 2712
D02065	NGC 2713
F00094	NGC 2716
F01348	IC 2426
D02066	NGC 2732
D02067	NGC 2750
F01106	NGC 2753
D02068	NGC 2756
D02069	NGC 2763
D02070	NGC 2765
D02071	NGC 2770
D02072	NGC 2781
D02073	NGC 2783
F01108	IC 2444
F01107	NGC 2783B
F01109	NGC 2789
D02074	NGC 2795
F00095	NGC 2794
F00097	IC 2454
F01110	NGC 2791
F00096	NGC 2797
D02075	NGC 2798
F00098	NGC 2799
D02076	NGC 2809
F01111	NGC 2801
F00099	NGC 2804
F01112	NGC 2806
F01113	NGC 2807
F01114	IC 2457
F01115	NGC 2812
F01116	NGC 2813
D02077	NGC 2822
D02078	NGC 2836
D02079	NGC 2848
F01349	NGC 2851
D02080	NGC 2849
D02081	NGC 2855
D02082	NGC 2857
F00100	NGC 2854
F00101	NGC 2856
D02084	NGC 2862
D02085	NGC 2865
D02086	NGC 2872
F00102	NGC 2874
F01352	NGC 2873
D02087	NGC 2880
D02088	NGC 2887
D02089	NGC 2889
F00103	NGC 2884
D02090	NGC 2906
D02091	NGC 2907
D02092	NGC 2915
D02093	NGC 2916
D02094	NGC 2918
D02095	NGC 2921
F00104	NGC 2920
D02096	NGC 2943
F00779	NGC 2928
F00780	NGC 2933
F00781	NGC 2941
F00782	NGC 2946
F00783	NGC 2949
D02097	NGC 2954
D02098	NGC 2959
F01537	NGC 2961
D02099	NGC 2962
D02100	NGC 2967
D02101	NGC 2977
D02102	NGC 2990
D02103	NGC 3021
F01376	NGC 3013
D02104	NGC 3003
F01375	IC 2508
D02105	NGC 3023
F00106	NGC 3018
D02106	NGC 3027
D02107	NGC 3066
F00107	NGC 3065
D02108	NGC 3044
D02109	NGC 3052
F00108	NGC 3045
D02110	NGC 3054
D02111	NGC 3055
D02112	NGC 3056
D02113	NGC 3067
D02114	NGC 3108
D02115	NGC 3106
D02116	NGC 3111
D02117	NGC 3124
D02118	NGC 3137
D02119	NGC 3145
F00113	NGC 3143
D02120	NGC 3149
D02121	NGC 3156
D02122	NGC 3158
F01377	NGC 3150
F01378	NGC 3151
F01379	NGC 3152
F01380	NGC 3159
F00116	NGC 3160
F00117	NGC 3161
F00118	NGC 3163
D02123	NGC 3162
D02124	NGC 3175
D02125	NGC 3177
D02126	NGC 3200
D02127	NGC 3206
F00122	NGC 3214
F00123	NGC 3220
D02128	NGC 3183
F00124	NGC 3155
D02129	NGC 3241
D02130	NGC 3266
D02131	NGC 3275
D02132	NGC 3283
D02133	NGC 3285
D02134	NGC 3287
D02135	NGC 3305
F00128	NGC 3315
F00129	IC 2597
D02136	NGC 3313
D02137	NGC 3329
D02138	NGC 3332
D02139	NGC 3336
D02140	NGC 3348
D02141	NGC 3353
D02142	NGC 3366
D02143	NGC 3370
D02144	NGC 3381
D02145	NGC 3423
D02146	NGC 3430
F00138	NGC 3413
F00137	NGC 3424
D02147	NGC 3455
F00139	NGC 3454
D02148	NGC 3445
F00141	NGC 3440
F00140	NGC 3458
D02149	NGC 3448
D02150	NGC 3449
D02151	NGC 3450
D02152	NGC 3457
D02153	NGC 3462
D02154	NGC 3464
D02155	NGC 3471
D02156	NGC 3485
D02157	NGC 3495
D02158	NGC 3497
F01149	NGC 3529
D02159	NGC 3516
D02160	NGC 3544
D02161	NGC 3547
D02162	NGC 3549
D02163	NGC 3573
D02164	NGC 3583
F01538	NGC 3577
D02165	NGC 3585
D02166	NGC 3600
D02167	NGC 3604
D02168	NGC 3614
D02169	NGC 3629
D02170	NGC 3630
F01355	NGC 3643
F01358	IC 683
F00149	NGC 3644
F01357	NGC 3647
F01356	NGC 3645
D02171	NGC 3648
D02172	NGC 3652
D02173	NGC 3656
D02175	NGC 3659
D02176	NGC 3666
D02177	NGC 3669
D02178	NGC 3673
D02180	NGC 3682
D02181	NGC 3683
F00152	NGC 3674
F01539	NGC 3683A
D02182	NGC 3687
D02183	NGC 3689
D02184	NGC 3692
F01359	IC 2853
D02185	NGC 3717
F00155	IC 2913
D02186	NGC 3735
D02187	NGC 3742
F00157	NGC 3749
D02188	NGC 3301
D02189	NGC 3780
F00158	NGC 3804
D02190	NGC 3788
F00159	NGC 3786
D02191	NGC 3812
F00160	NGC 3798
F01367	NGC 3814
F00161	NGC 3815
D02192	NGC 3801
F00162	NGC 3790
F01364	NGC 3803
F01363	NGC 3802
F01365	NGC 3806
D02193	NGC 3805
F01366	NGC 3787
F00164	NGC 3816
F00163	NGC 3821
D02194	NGC 3811
D02195	NGC 3835
D02196	NGC 3838
D02197	NGC 3860
F00171	IC 2951
F00170	NGC 3837
F00165	NGC 3840
F00168	NGC 3844
F00167	NGC 3842
F00166	NGC 3841
F00169	NGC 3845
F01368	NGC 3851
F01369	NGC 3857
F00172	NGC 3861
F01371	IC 2955
F00173	NGC 3862
F00174	NGC 3873
F01370	NGC 3875
D02198	NGC 3872
D02199	NGC 3882
D02200	NGC 3884
F01372	IC 732
F01373	NGC 3883
D02201	NGC 3891
D02202	NGC 3892
D02203	NGC 3894
F00176	NGC 3895
D02204	NGC 3917
F00177	NGC 3931
D02205	NGC 3921
F00179	NGC 3913
F00178	NGC 3916
D02206	NGC 3922
F01541	UGC 6849
D02207	NGC 3936
D02208	NGC 3956
D02209	NGC 3963
F00180	NGC 3958
D02210	NGC 3976
D02211	NGC 3994
F01546	NGC 3966
F01545	IC 2978
F01547	NGC 3986
F00185	IC 2979
F00183	NGC 3991
F00184	NGC 3995
D02212	NGC 4006
D02213	NGC 4013
D02214	NGC 4024
D02215	NGC 4014
D02216	NGC 4032
D02217	NGC 4033
D02218	NGC 4045
D02219	NGC 4047
D02220	NGC 4050
D02221	NGC 4055
F01124	NGC 4042
F01125	NGC 4060
F00186	NGC 4065
F01126	NGC 4069
F00187	NGC 4066
F00188	NGC 4070
F01127	NGC 4072
F00189	NGC 4074
F00190	NGC 4076
F01128	NGC 4057
F00191	NGC 4090
F01129	NGC 4086
D02222	NGC 4064
D02223	NGC 4094
D02224	NGC 4095
F00194	NGC 4092
F00192	NGC 4089
F00193	NGC 4091
F00195	NGC 4093
F00196	NGC 4098
D02225	NGC 4112
D02226	NGC 4124
D02227	NGC 4128
D02228	NGC 4144
D02229	NGC 4145
D02230	NGC 4162
D02231	NGC 4185
F00200	NGC 4196
D02232	NGC 4210
F00205	NGC 4221
F00206	NGC 4256
D02233	NGC 4217
F00207	NGC 4226
D02234	NGC 4220
F01150	NGC 4218
D02235	NGC 4237
D02236	NGC 4260
F00948	IC 773
F00949	IC 3136
F00950	IC 3155
F00211	NGC 4269
D02237	NGC 4294
F00962	IC 3173
F00217	NGC 4299
D02238	NGC 4313
F00964	IC 3209
F00965	IC 3239
D02239	NGC 4330
F00218	NGC 4352
D02240	NGC 4304
D02241	NGC 4305
F00219	NGC 4306
F00963	IC 3233
F01567	IC 3258
D02242	NGC 4312
D02243	NGC 4324
F00220	NGC 4300
D02244	NGC 4332
D02245	NGC 4335
F01553	NGC 4358
F00221	NGC 4364
F01554	NGC 4362
D02246	NGC 4344
D02247	NGC 4349
D02248	NGC 4351
F01569	IC 3224
F01568	IC 3311
D02249	NGC 4357
D02250	NGC 4377
D02251	NGC 4396
F00223	NGC 4379
F00509	IC 3313
F00224	NGC 4421
F00225	IC 3365
D02252	NGC 4380
F01570	IC 3328
F01571	IC 3357
D02253	NGC 4383
D02254	NGC 4405
F01135	IC 787
F01134	IC 792
F01136	IC 3369
D02255	NGC 4319
F01666	Mrk 205
F00226	NGC 4386
D02256	NGC 4389
F00227	NGC 4392
D02257	NGC 4413
F00232	NGC 4388
F00233	IC 3349
F01572	IC 3363
F00231	NGC 4425
D02258	NGC 4420
D02259	NGC 4424
F00237	NGC 4417
F00238	NGC 4445
F00239	NGC 4451
D02260	NGC 4460
D02261	NGC 4469
D02262	NGC 4483
F01577	IC 3430
D02263	NGC 4489
F00251	NGC 4498
F00252	NGC 4502
D02264	NGC 4491
F01581	IC 3413
F01582	IC 3418
F01583	IC 3437
F01584	IC 3446
F00253	NGC 4497
D02265	NGC 4503
F01585	IC 3470
F01587	IC 3481
F01588	IC 3483
F01586	IC 3490
D02266	NGC 4504
F00254	NGC 4520
D02267	NGC 4515
F01138	IC 3471
D02268	NGC 4521
F00255	NGC 4481
F01327	NGC 4512
D02269	NGC 4522
F01590	IC 3487
F01591	IC 3517
D02270	NGC 4528
F01592	IC 3510
D02271	NGC 4531
F01593	IC 3486
F01594	IC 3492
F01595	IC 3501
D02272	NGC 4532
F01719	UGC 7739
D02273	NGC 4540
F00256	IC 800
F01139	IC 3519
D02274	NGC 4545
D02275	NGC 4555
F01140	IC 3508
F01141	IC 3536
F01142	NGC 4565
D02276	NGC 4561
D02277	NGC 4578
D02278	NGC 4581
D02279	NGC 4589
F01328	NGC 4572
F00258	NGC 4648
D02280	NGC 4592
D02281	NGC 4595
F01144	IC 3621
D02282	NGC 4597
D02283	NGC 4598
D02284	NGC 4593
F00259	NGC 4602
F00260	NGC 4604
D02285	NGC 4606
F00261	NGC 4607
D02286	NGC 4619
D02287	NGC 4620
D02288	NGC 4623
D02289	NGC 4632
D02290	NGC 4634
F00266	NGC 4633
D02291	NGC 4635
D02292	NGC 4659
F01145	IC 3735
F00268	IC 3742
D02294	NGC 4670
F00269	NGC 4673
D02295	NGC 4677
F00270	NGC 4672
F00271	NGC 4683
D02296	NGC 4680
D02297	NGC 4682
D02298	NGC 4713
D02299	NGC 4731
D02301	NGC 4751
D02302	NGC 4771
D02303	NGC 4775
F00276	NGC 4786
D02304	NGC 4782
F00277	NGC 4783
F00278	NGC 4792
F00279	NGC 4794
D02305	NGC 4785
D02306	NGC 4789
F00282	NGC 4789B
F00280	NGC 4787
F00281	NGC 4788
F00283	IC 3900
D02307	NGC 4790
D02308	NGC 4802
D02309	NGC 4808
D02310	NGC 4814
D02311	NGC 4816
F00284	NGC 4807
F01148	NGC 4828
D02312	NGC 4827
F00287	NGC 4819
F00289	IC 3913
F00288	NGC 4821
D02313	NGC 4830
D02314	NGC 4839
F00285	NGC 4824
F00286	NGC 4840
F00290	NGC 4842
F00291	NGC 4853
F00292	NGC 4854
D02315	NGC 4861
F00293	IC 3961
D02316	NGC 4914
F01117	IC 3956
F01118	NGC 4868
F01119	NGC 4870
F01121	NGC 4893
F01120	IC 4013
F01122	NGC 4916
F01123	IC 4077
D02317	NGC 4897
F01605	NGC 4855
D02318	NGC 4899
F00297	NGC 4862
F00298	NGC 4863
D02319	NGC 4902
F00299	NGC 4887
D02320	NGC 4936
F00300	IC 844
D02321	NGC 4941
D02322	NGC 4951
D02323	NGC 4955
D02324	NGC 4965
D02325	NGC 4981
D02326	NGC 4984
D02327	NGC 4999
D02328	NGC 5012
F00301	NGC 5012B
D02329	NGC 5015
D02330	NGC 5016
D02331	NGC 5018
F01606	NGC 5006
F00302	NGC 5022
D02332	NGC 5042
D02333	NGC 5077
F00304	NGC 5072
F00305	NGC 5076
F00306	NGC 5079
F00307	NGC 5088
F00308	NGC 5097
D02334	NGC 5084
D02335	NGC 5087
D02336	NGC 5112
F00309	NGC 5107
D02337	NGC 5123
D02338	NGC 5127
D02339	NGC 5134
F00310	IC 4237
D02340	NGC 5140
D02341	NGC 5145
D02342	NGC 5147
F00311	NGC 5148
D02343	NGC 5150
F00312	IC 4251
F00313	NGC 5152
F00314	NGC 5153
D02344	NGC 5135
F00315	IC 4248
D02345	NGC 5157
F00316	NGC 5166
D02346	NGC 5172
F00317	NGC 5180
D02347	NGC 5183
F00318	NGC 5184
F00319	NGC 5192
F00320	NGC 5196
F00321	NGC 5197
F01607	NGC 5202
D02348	NGC 5218
F01555	NGC 5205
F00322	NGC 5216
D02349	NGC 5237
D02350	NGC 5254
D02351	NGC 5257
F01608	IC 904
F00323	NGC 5258
D02352	NGC 5264
D02353	NGC 5292
D02354	NGC 5297
F00324	NGC 5296
D02355	NGC 5298
F00326	NGC 5291
F00327	IC 4327
F00328	NGC 5302
F00325	IC 4329
F00329	NGC 5304
D02356	NGC 5313
F00330	NGC 5311
D02357	NGC 5324
D02358	NGC 5326
F00331	IC 4336
F00332	NGC 5337
D02359	NGC 5327
D02360	NGC 5328
F00333	NGC 5330
D02361	NGC 5329
F01033	NGC 5331
D02362	NGC 5333
D02363	NGC 5334
D02364	NGC 5345
D02365	NGC 5347
D02366	NGC 5356
F01609	NGC 5338
F00339	NGC 5348
D02368	NGC 5378
F00342	NGC 5380
D02369	NGC 5383
D02370	NGC 5398
D02371	NGC 5406
F00343	NGC 5407
D02372	NGC 5408
D02373	NGC 5426
F00344	NGC 5427
D02374	NGC 5430
D02375	NGC 5440
F00345	NGC 5441
F00346	NGC 5444
F00347	NGC 5445
D02376	NGC 5448
D02377	NGC 5464
D02378	NGC 5468
F00348	NGC 5472
D02379	NGC 5480
F00349	NGC 5481
D02380	NGC 5485
F00350	NGC 5484
F00351	NGC 5486
D02381	NGC 5495
D02382	NGC 5507
F00352	NGC 5506
D02383	NGC 5525
D02384	NGC 5532
F00353	NGC 5531
D02385	NGC 5549
F00354	NGC 5538
F00355	NGC 5542
F01611	NGC 5543
F00356	NGC 5546
F00357	NGC 5570
D02386	NGC 5584
D02387	NGC 5587
D02388	NGC 5592
D02389	NGC 5595
F00362	NGC 5597
D02390	NGC 5605
D02391	NGC 5612
D02392	NGC 5614
F00578	NGC 5613
F00579	NGC 5615
D02393	NGC 5623
D02394	NGC 5633
D02395	NGC 5645
F01613	IC 1025
D02396	NGC 5653
D02397	NGC 5656
F00363	NGC 5646
D02398	NGC 5660
D02399	NGC 5665
D02400	NGC 5668
D02401	NGC 5670
D02402	NGC 5687
D02403	NGC 5688
D02404	NGC 5691
D02405	NGC 5718
F00364	IC 1039
F00365	IC 1041
F00366	IC 1042
F00367	IC 1043
D02406	NGC 5729
D02407	NGC 5740
F00368	NGC 5738
D02408	NGC 5764
D02409	NGC 5770
D02410	NGC 5772
D02411	NGC 5791
F00373	IC 1077
F00374	IC 1081
D02412	NGC 5812
F00375	IC 1084
D02413	NGC 5792
D02414	NGC 5831
D02415	NGC 5832
D02416	NGC 5854
D02417	NGC 5859
F00379	NGC 5857
D02418	NGC 5861
F00381	IC 1091
F00380	NGC 5858
D02419	NGC 5864
D02420	NGC 5869
F00382	NGC 5865
D02421	NGC 5874
F00383	NGC 5876
D02422	NGC 5875
F00384	NGC 5875B
D02423	NGC 5878
D02424	NGC 5892
D02425	NGC 5905
F00385	NGC 5908
D02426	NGC 5912
F00386	NGC 5909
D02427	NGC 5921
D02428	NGC 5936
D02429	NGC 5949
D02430	NGC 5953
F00388	NGC 5951
F00387	NGC 5954
D02431	NGC 5965
F00389	NGC 5963
F00390	NGC 5969
F00391	NGC 5971
D02432	NGC 5970
F00392	IC 1131
D02433	NGC 5980
F00393	IC 1133
D02434	NGC 5986
D02435	NGC 6010
D02436	NGC 6012
D02437	NGC 6026
D02438	NGC 6060
D02439	NGC 6070
D02440	NGC 6140
D02441	NGC 6146
F00394	NGC 6138
F00397	NGC 6147
F00396	NGC 6145
F00395	NGC 6141
D02442	NGC 6155
D02443	NGC 6156
D02444	NGC 6181
D02445	NGC 6236
F00398	NGC 6232
F01329	NGC 6245
D02446	NGC 6239
D02447	NGC 6251
F00399	NGC 6252
D02448	NGC 6305
D02449	NGC 6338
F00400	NGC 6345
F00401	NGC 6346
F00402	IC 1252
D02450	NGC 6350
F00403	NGC 6348
D02451	NGC 6359
D02452	NGC 6370
D02453	NGC 6384
D02454	NGC 6389
D02455	NGC 6392
D02456	NGC 6395
F00404	IC 1261
D02457	NGC 6407
D02458	NGC 6411
D02459	NGC 6412
D02460	NGC 6492
D02461	NGC 6500
F00405	NGC 6490
F00406	NGC 6495
F00407	NGC 6501
D02462	NGC 6524
D02463	NGC 6555
D02464	NGC 6574
D02465	NGC 6599
F00412	NGC 6602
D02466	NGC 6654
D02467	NGC 6673
F00413	IC 4751
F00414	IC 4753
D02468	NGC 6689
D02469	NGC 6701
D02470	NGC 6708
F00415	NGC 6707
D02471	NGC 6721
F00416	IC 4806
D02472	NGC 6754
D02473	NGC 6788
F00421	IC 4856
D02474	NGC 6808
D02475	NGC 6845
F01715	NGC 6845D
F01714	NGC 6845C
F01713	NGC 6845B
D02476	NGC 6749
D02477	NGC 6765
D02478	NGC 6772
D02479	NGC 6849
D02480	NGC 6854
F00422	IC 4944
D02481	NGC 6869
D02482	NGC 6878
D02483	NGC 6903
D02484	NGC 6923
D02485	NGC 6935
F00433	NGC 6937
D02486	NGC 6942
D02487	NGC 6945
D02488	NGC 6962
F00434	NGC 6959
F00435	NGC 6961
F00436	NGC 6963
F00438	NGC 6965
F00437	NGC 6964
F00439	NGC 6967
D02489	NGC 6970
D02490	NGC 6984
F00440	NGC 6982
D02491	NGC 6996
F00441	Barnard 353
D02492	NGC 7007
D02493	NGC 7014
D02494	NGC 7038
D02495	NGC 7059
D02496	NGC 7064
D02497	NGC 7013
D02498	NGC 7080
D02499	NGC 7070
F00442	NGC 7072
D02500	NGC 7095
D02501	NGC 7124
D02502	NGC 7125
F00443	NGC 7126
D02503	NGC 7154
D02504	NGC 7156
D02505	NGC 7171
F00444	IC 1417
D02506	NGC 7183
D02507	NGC 7218
D02508	NGC 7213
D02509	NGC 7221
D02510	NGC 7248
F00449	NGC 7250
D02511	NGC 7267
D02512	NGC 7284
F00450	NGC 7285
D02513	NGC 7307
D02514	NGC 7309
D02515	NGC 7311
F00451	NGC 7312
D02516	NGC 7361
D02517	NGC 7364
D02518	NGC 7371
D02519	NGC 7377
D02520	NGC 7385
F00453	NGC 7383
F00455	NGC 7386
F00457	NGC 7389
F00456	NGC 7387
F00458	NGC 7390
D02521	NGC 7456
D02522	NGC 7462
D02523	NGC 7469
F00459	IC 5283
D02524	NGC 7484
D02525	NGC 7539
D02526	NGC 7563
F00461	NGC 7559
F00462	NGC 7570
D02527	NGC 7587
F00463	NGC 7579
F00464	NGC 7584
F01431	NGC 7595
F00465	NGC 7609
D02528	NGC 7634
D02529	NGC 7673
F00475	NGC 7677
D02530	NGC 7678
D02531	NGC 7689
D02532	NGC 7702
D02533	NGC 7715
F00476	NGC 7714
D02534	NGC 7716
D02535	NGC 7721
D02536	NGC 7764
D02537	NGC 7769
F00477	NGC 7770
F00478	NGC 7771
D02538	NGC 7782
F00479	NGC 7778
F00480	NGC 7779
F00481	NGC 7780
F00482	NGC 7781
D02539	NGC 7798
D02540	IC 239
D02541	IC 391
D02542	IC 421
D02543	IC 432
F00483	IC 431
D02544	IC 438
F00484	IC 2151
D02545	IC 448
D02546	IC 456
D02547	IC 467
D02548	IC 520
F00486	NGC 2636
F00485	NGC 2646
D02550	IC 676
D02551	IC 750
F00487	IC 749
F00488	IC 751
F00489	IC 752
D02552	IC 1029
F00490	NGC 5673
D02553	IC 1438
F00491	IC 1439
D02554	IC 1558
D02555	IC 1616
D02556	IC 1633
F00496	IC 1627
D02557	IC 1826
D02558	IC 1870
D02559	IC 1933
F00497	IC 1920
F00498	IC 1938
F00499	IC 1942
D02560	IC 1953
D02561	IC 1954
D02562	IC 335
D02563	IC 1970
D02564	IC 1993
D02565	IC 2000
D02566	IC 2006
D02567	IC 2035
D02568	IC 2051
D02569	IC 2056
D02570	IC 2082
F01163	IC 2079
F00500	IC 2081
F00501	IC 2083
F00502	IC 2086
D02571	IC 2146
D02572	IC 2158
D02573	IC 2167
F00504	Barnard 37
D02574	IC 2367
D02575	IC 2469
D02576	IC 2522
F00507	IC 2523
D02577	IC 2533
D02578	IC 2537
D02579	IC 2584
D02580	IC 2587
D02581	IC 2627
D02582	IC 3104
D02583	IC 3370
D02584	IC 3392
D02585	IC 3521
D02586	IC 4219
D02587	IC 4296
F00510	IC 4299
D02588	IC 4351
D02589	IC 4386
F00511	IC 4387
D02590	IC 4402
D02591	IC 4538
D02592	IC 4562
F00512	IC 4564
F00513	IC 4565
F00514	IC 4566
F00515	IC 4567
D02593	IC 4599
D02594	IC 4603
D02595	IC 4605
D02596	IC 4633
F00516	IC 4635
D02597	IC 4646
D02598	IC 4678
D02599	IC 4684
F00517	IC 4681
D02600	IC 4704
F00520	IC 4705
F00521	IC 4712
D02601	IC 4813
D02602	IC 4831
F00529	IC 4828
F00530	IC 4833
D02603	IC 4836
D02604	IC 4837
F00531	IC 4839
D02605	IC 4852
D02606	IC 4901
D02607	IC 4931
F00532	IC 4926
D02608	IC 4933
F00533	NGC 6850
D02609	IC 4956
D02610	IC 4991
D02611	IC 5013
D02612	IC 5020
D02613	IC 5039
F00534	IC 5007
D02614	IC 5078
D02615	IC 5092
D02616	IC 5110
D02617	IC 5131
F00535	NGC 7130
D02618	IC 5156
D02619	IC 5181
D02620	IC 5271
D02621	IC 5273
D02622	Barnard 6
D02623	Barnard 10
D02624	Barnard 12
D02625	Barnard 13
D02626	Barnard 15
F00536	Barnard 16
F00537	Barnard 17
D02627	Barnard 18
D02628	Barnard 21
D02629	Barnard 22
D02630	Barnard 24
D02631	Barnard 29
D02632	NGC 206
D02633	NGC 4729
F00602	NGC 4730
F00601	NGC 4744
D02635	NGC 4921
F00719	NGC 4911
F00718	NGC 4919
F00717	NGC 4923
F00720	NGC 4926
F00721	NGC 4927
F00723	IC 4106
F00722	NGC 4929
F00724	IC 4111
F00725	NGC 4931
D02636	NGC 3684
F00798	NGC 3681
F00800	NGC 3686
F00799	NGC 3691
D02637	NGC 1435
D02638	NGC 346
D02639	NGC 4005
F01014	NGC 3987
F01015	NGC 3989
F01016	NGC 3993
F01017	NGC 3997
F01018	NGC 3999
F01019	NGC 4000
F01020	NGC 4011
F01022	NGC 4018
F01374	NGC 4018
F01021	NGC 4015
F01024	NGC 4022
F01023	NGC 4021
F01025	NGC 4023
D02640	NGC 3576
D02641	NGC 5494
D02642	NGC 7419
D02643	NGC 2327
D02644	NGC 1994
F01252	NGC 1967
F01265	NGC 1984
F01264	NGC 1983
F01266	NGC 2009
F01267	NGC 2015
D02645	NGC 2011
F01269	NGC 2004
F01270	NGC 2011
F01271	NGC 2014
F01274	NGC 2020
F01321	NGC 2029
F01320	NGC 2021
F01272	NGC 2035
F01273	NGC 2040
D02646	NGC 2109
F01301	NGC 2088
F01299	NGC 2096
F01300	NGC 2098
F01302	NGC 2116
D02647	NGC 1862
F01316	NGC 1849
F01317	NGC 1867
F01318	NGC 1882
F01319	NGC 1887
D02648	NGC 1852
D02649	NGC 1892
D02650	NGC 1949
D02651	NGC 2053
D02652	NGC 2105
D02653	NGC 2118
F01323	NGC 2108
D02654	NGC 2114
D02655	NGC 2120
D02656	NGC 2123
